zipcode,centile,superzip,rank,city,state,adultpop,households,college,income,zip_code,latitude,longitude,city,state,county
95120,98.88841,1,185,San Jose,CA,25071,10867,60.87%,164.8491,1030,42.189335,-72.79774,Feeding Hills,MA,Hampden
33146,98.87959,1,186,Miami,FL,7062,2701,67.79%,152.7787,1031,42.352554,-72.205724,Gilbertville,MA,Worcester
95480,98.87765,1,,Stewarts Point,CA,17,7,29.41%,218.4294,1032,42.443837,-72.819446,Goshen,MA,Hampshire
94065,98.87546,1,187,Redwood City,CA,7967,2939,66.00%,155.2827,1033,42.262285,-72.504086,Granby,MA,Hampshire
1719,98.87241,1,188,Boxborough,MA,3115,1296,72.13%,144.584,1034,42.112748,-72.952003,Granville,MA,Hampden
20814,98.86617,1,189,Bethesda,MD,19616,5903,75.42%,138.5311,1035,42.356804,-72.576613,Hadley,MA,Hampshire
2492,98.85716,1,190,Needham,MA,13178,5330,68.95%,149.4953,1036,42.067614,-72.417507,Hampden,MA,Hampden
94556,98.8506,1,191,Moraga,CA,10725,4409,67.39%,152.1105,1037,42.347856,-72.225251,Hardwick,MA,Worcester
1778,98.84517,1,192,Wayland,MA,9075,3754,68.48%,150.0876,1038,42.387269,-72.643081,Hatfield,MA,Hampshire
8858,98.84264,1,,Oldwick,NJ,138,63,58.70%,166.9125,1039,42.35641,-72.682127,Haydenville,MA,Hampshire
22213,98.84206,1,193,Arlington,VA,1943,690,74.11%,140.3029,1040,42.198291,-72.64207,Holyoke,MA,Hampden
81656,98.84145,1,,Woody Creek,CO,286,70,65.03%,155.9235,1041,42.170731,-72.604842,Holyoke,MA,Hampden
20862,98.8413,1,,Brinklow,MD,255,108,62.75%,159.1611,1050,42.313427,-72.903677,Huntington,MA,Hampshire
2421,98.83808,1,194,Lexington,MA,11480,4564,68.78%,148.61,1053,42.353838,-72.704385,Leeds,MA,Hampshire
93108,98.83241,1,195,Santa Barbara,CA,9129,3322,63.37%,157.8835,1054,42.474681,-72.467543,Leverett,MA,Franklin
7924,98.82852,1,196,Bernardsville,NJ,5102,2075,59.35%,164.6961,1056,42.173276,-72.627038,Ludlow,MA,Hampden
22102,98.82337,1,197,McLean,VA,13684,4711,72.64%,141.7635,1057,42.095323,-72.282063,Monson,MA,Hampden
94618,98.81625,1,198,Oakland,CA,12280,3694,74.09%,139.2476,1059,42.369562,-72.63599,North Amherst,MA,Hampshire
94904,98.81033,1,199,Greenbrae,CA,9273,3195,63.42%,157.6233,1060,42.415154,-72.76927,Northampton,MA,Hampshire
7028,98.80645,1,200,Glen Ridge,NJ,4846,2042,64.55%,155.148,1061,42.369562,-72.63599,Northampton,MA,Hampshire
22027,98.80481,1,201,Dunn Loring,VA,1125,394,63.73%,155.9954,1062,42.328838,-72.845227,Florence,MA,Hampshire
10536,98.8026,1,202,Katonah,NY,6951,2831,58.48%,165.0283,1063,42.317939,-72.640234,Northampton,MA,Hampshire
1742,98.79735,1,203,Concord,MA,12102,4451,66.10%,151.7509,1066,42.406697,-72.633901,North Hatfield,MA,Hampshire
59636,98.79404,1,,Fort Harrison,MT,24,6,70.83%,143.4489,1068,42.346144,-72.058847,Oakham,MA,Worcester
3750,98.79387,1,204,Etna,NH,600,255,77.33%,131.6557,1069,42.176131,-72.31457,Palmer,MA,Hampden
92660,98.78767,1,205,Newport Beach,CA,21992,7883,60.52%,160.5602,1070,42.448984,-72.958397,Plainfield,MA,Hampshire
78733,98.78012,1,206,Austin,TX,5472,2422,69.65%,144.5931,1071,42.177432,-72.864558,Russell,MA,Hampden
77056,98.77555,1,207,Houston,TX,11213,3334,64.50%,153.4652,1072,42.471562,-72.44017,Shutesbury,MA,Franklin
77059,98.76967,1,208,Houston,TX,10253,4714,71.24%,141.7608,1073,42.230008,-72.728463,Southampton,MA,Hampshire
1921,98.76546,1,209,Boxford,MA,5016,2253,62.82%,156.2464,1074,42.375998,-72.149388,South Barre,MA,Worcester
16155,98.76405,1,,Villa Maria,PA,122,5,18.85%,231.9172,1075,42.24984,-72.58152,South Hadley,MA,Hampshire
25866,98.76401,1,,Lochgelly,WV,37,12,56.76%,166.4679,1077,42.066644,-72.541205,Southwick,MA,Hampden
8502,98.76075,1,210,Belle Mead,NJ,11833,5331,61.18%,158.8015,1079,42.192892,-72.329574,Thorndike,MA,Hampden
98040,98.75327,1,211,Mercer Island,WA,15424,6266,69.10%,144.9213,1080,42.179805,-72.517813,Three Rivers,MA,Hampden
94306,98.74417,1,212,Palo Alto,CA,17766,6148,72.79%,138.5402,1081,42.061948,-72.213598,Wales,MA,Hampden
10706,98.73749,1,213,Hastings on Hudson,NY,6600,2522,63.61%,154.2563,1082,42.377471,-72.548549,Ware,MA,Hampshire
77027,98.73258,1,214,Houston,TX,11252,2926,69.53%,143.9118,1083,42.204027,-72.199439,Warren,MA,Worcester
19437,98.72939,1,,Gwynedd Valley,PA,381,164,73.75%,136.4467,1084,42.390303,-72.870857,West Chesterfield,MA,Hampshire
92861,98.72816,1,215,Villa Park,CA,4117,1718,57.69%,163.9417,1085,42.14869,-72.501887,Westfield,MA,Hampden
33158,98.72584,1,216,Miami,FL,4298,1860,60.56%,158.8289,1086,42.173428,-72.847964,Westfield,MA,Hampden
60010,98.71727,1,217,Barrington,IL,26906,11661,59.10%,161.2232,1088,42.390583,-72.646894,West Hatfield,MA,Hampshire
21029,98.70856,1,218,Clarksville,MD,4828,2128,64.17%,152.4086,1089,42.125793,-72.645334,West Springfield,MA,Hampden
3755,98.70599,1,219,Hanover,NH,4570,1512,77.64%,129.1817,1090,42.170731,-72.604842,West Springfield,MA,Hampden
2420,98.70203,1,220,Lexington,MA,9825,3910,69.34%,143.2489,1092,42.202887,-72.229025,West Warren,MA,Worcester
60015,98.6944,1,221,Deerfield,IL,17995,7509,66.12%,148.6257,1093,42.442673,-72.652511,Whately,MA,Franklin
80016,98.68814,1,222,Aurora,CO,4746,2184,62.12%,155.4828,1094,42.358201,-72.140846,Wheelwright,MA,Worcester
66220,98.68657,1,223,Lenexa,KS,1024,460,62.40%,154.068,1095,42.125974,-72.489988,Wilbraham,MA,Hampden
12429,98.68627,1,,Esopus,NY,15,7,0%,261.5213,1096,42.413069,-72.821653,Williamsburg,MA,Hampshire
19072,98.68438,1,224,Narberth,PA,6883,2571,71.20%,138.6801,1097,42.161743,-72.845912,Woronoco,MA,Hampden
94939,98.68105,1,225,Larkspur,CA,5264,1652,66.72%,146.1688,1098,42.40494,-72.896133,Worthington,MA,Hampshire
30005,98.675,1,226,Alpharetta,GA,16794,7248,68.91%,142.3506,1101,42.170731,-72.604842,Springfield,MA,Hampden
2445,98.66527,1,227,Brookline,MA,18688,6199,75.25%,131.385,1102,42.170731,-72.604842,Springfield,MA,Hampden
10006,98.65981,1,228,New York,NY,1174,230,70.95%,138.7808,1103,42.103044,-72.590783,Springfield,MA,Hampden
30306,98.65487,1,229,Atlanta,GA,16821,3614,74.12%,133.1673,1104,42.128605,-72.567966,Springfield,MA,Hampden
7901,98.64594,1,230,Summit,NJ,15710,6100,61.73%,154.5021,1105,42.099793,-72.577732,Springfield,MA,Hampden
1720,98.63803,1,231,Acton,MA,13148,5399,69.14%,141.6876,1106,42.049194,-72.567882,Longmeadow,MA,Hampden
90265,98.6308,1,232,Malibu,CA,13199,4697,59.00%,159.0055,1107,42.126237,-72.586733,Springfield,MA,Hampden
92602,98.62663,1,233,Irvine,CA,1935,804,64.13%,149.8928,1108,42.080594,-72.558081,Springfield,MA,Hampden
33480,98.62337,1,234,Palm Beach,FL,9997,3178,52.48%,169.8115,1109,42.119293,-72.548981,Springfield,MA,Hampden
90290,98.6195,1,235,Topanga,CA,4067,1319,60.98%,154.9362,1111,42.170731,-72.604842,Springfield,MA,Hampden
48009,98.61438,1,236,Birmingham,MI,14583,5119,67.14%,144.257,1114,42.170731,-72.604842,Springfield,MA,Hampden
94526,98.60411,1,237,Danville,CA,22822,9653,58.05%,159.7417,1115,42.102894,-72.591633,Springfield,MA,Hampden
2114,98.59532,1,238,Boston,MA,9223,1570,70.74%,137.7975,1116,42.170731,-72.604842,Longmeadow,MA,Hampden
22308,98.59038,1,239,Alexandria,VA,8804,3679,67.40%,142.9429,1118,42.093894,-72.523227,Springfield,MA,Hampden
63105,98.5852,1,240,Saint Louis,MO,10017,3022,70.30%,137.9152,1119,42.124943,-72.526705,Springfield,MA,Hampden
10501,98.58232,1,,Amawalk,NY,468,208,58.33%,158.519,1128,42.094616,-72.487229,Springfield,MA,Hampden
1467,98.58216,1,,Still River,MA,127,40,70.08%,138.2264,1129,42.124485,-72.489479,Springfield,MA,Hampden
7059,98.57956,1,241,Warren,NJ,9366,3917,58.25%,158.5648,1133,42.170731,-72.604842,Springfield,MA,Hampden
55424,98.57519,1,242,Minneapolis,MN,6541,2786,70.54%,137.3843,1138,42.170731,-72.604842,Springfield,MA,Hampden
10016,98.56199,1,243,New York,NY,41544,7973,68.79%,140.1747,1139,42.170731,-72.604842,Springfield,MA,Hampden
1740,98.54984,1,244,Bolton,MA,2768,1193,67.30%,142.4852,1144,42.101796,-72.59151,Springfield,MA,Hampden
10533,98.54768,1,245,Irvington,NY,5057,2067,61.24%,152.912,1151,42.150593,-72.51278,Indian Orchard,MA,Hampden
19096,98.54367,1,246,Wynnewood,PA,9569,3694,65.20%,146.0367,1152,42.170731,-72.604842,Springfield,MA,Hampden
37215,98.53667,1,247,Nashville,TN,15933,5449,70.13%,137.4549,1199,42.119943,-72.604983,Springfield,MA,Hampden
64113,98.53004,1,248,Kansas City,MO,8230,3233,75.72%,127.8127,1201,42.479475,-73.24807,Pittsfield,MA,Berkshire
20037,98.52589,1,249,Washington,DC,6882,1006,75.88%,127.5276,1202,42.3929,-73.228483,Pittsfield,MA,Berkshire
78738,98.52341,1,250,Austin,TX,2135,892,63.23%,149.273,1203,42.3929,-73.228483,Pittsfield,MA,Berkshire
7733,98.52002,1,251,Holmdel,NJ,10205,4262,55.68%,162.2627,1220,42.385595,-73.172166,Adams,MA,Berkshire
20171,98.51144,1,252,Herndon,VA,21066,9296,67.32%,142.1793,1222,42.185969,-73.318695,Ashley Falls,MA,Berkshire
11753,98.50344,1,253,Jericho,NY,8062,3391,61.21%,152.3942,1223,42.3418,-73.103468,Becket,MA,Berkshire
20777,98.50066,1,254,Highland,MD,2028,821,55.18%,162.6968,1224,42.3929,-73.228483,Berkshire,MA,Berkshire
20880,98.50002,1,,Washington Grove,MD,343,141,76.09%,126.3979,1225,42.482125,-73.127483,Cheshire,MA,Berkshire
45174,98.49956,1,255,Terrace Park,OH,1403,648,70.71%,135.6727,1226,42.470296,-73.08895,Dalton,MA,Berkshire
10590,98.49787,1,256,South Salem,NY,4673,2057,62.40%,149.7411,1227,42.516145,-73.092852,Dalton,MA,Berkshire
19025,98.49564,1,257,Dresher,PA,3492,1538,67.70%,140.3395,1229,42.279292,-73.343545,Glendale,MA,Berkshire
19087,98.48898,1,258,Wayne,PA,20784,7760,68.75%,138.1872,1230,42.299392,-73.26665,Great Barrington,MA,Berkshire
6092,98.48254,1,259,West Simsbury,CT,2676,1236,65.81%,143.1573,1235,42.29237,-73.22164,Hinsdale,MA,Berkshire
7934,98.48149,1,260,Gladstone,NJ,1115,466,59.73%,153.4442,1236,42.291299,-73.358798,Housatonic,MA,Berkshire
1718,98.48111,1,,Village of Nagog Woods,MA,302,117,76.82%,123.9108,1237,42.487569,-73.235048,Lanesboro,MA,Berkshire
48374,98.47913,1,261,Novi,MI,6915,3225,58.96%,154.5636,1238,42.369856,-73.267465,Lee,MA,Berkshire
18977,98.4765,1,262,Washington Crossing,PA,2654,1138,64.47%,145.0246,1240,42.459202,-73.219858,Lenox,MA,Berkshire
60558,98.4735,1,263,Western Springs,IL,8312,3724,65.94%,142.3545,1242,42.338594,-73.250891,Lenox Dale,MA,Berkshire
1890,98.46716,1,264,Winchester,MA,14800,5831,64.91%,144.1315,1243,42.356088,-73.010448,Middlefield,MA,Hampshire
10502,98.46217,1,265,Ardsley,NY,3313,1392,59.70%,153.086,1244,42.122827,-73.253983,Mill River,MA,Berkshire
19333,98.45978,1,266,Devon,PA,5432,1853,71.69%,132.4324,1245,42.18669,-73.206498,Monterey,MA,Berkshire
80111,98.4537,1,267,Englewood,CO,16688,7068,67.90%,138.7808,1247,42.426974,-73.18632,North Adams,MA,Berkshire
76034,98.44569,1,268,Colleyville,TX,12535,5831,56.23%,158.5844,1252,42.198648,-73.446234,North Egremont,MA,Berkshire
31411,98.44061,1,269,Savannah,GA,5950,2709,67.11%,139.602,1253,42.213156,-73.090434,Otis,MA,Berkshire
7401,98.43779,1,270,Allendale,NJ,4359,1783,62.31%,147.7549,1254,42.233105,-73.238358,Richmond,MA,Berkshire
19010,98.4328,1,271,Bryn Mawr,PA,13772,4756,63.81%,145.0861,1255,42.148975,-73.14861,Sandisfield,MA,Berkshire
7946,98.42848,1,272,Millington,NJ,1975,836,58.94%,153.4835,1256,42.367341,-73.128528,Savoy,MA,Berkshire
77382,98.42561,1,273,Spring,TX,8520,3973,65.16%,142.65,1257,42.314564,-73.267694,Sheffield,MA,Berkshire
48025,98.42044,1,274,Franklin,MI,10294,4187,64.80%,142.9377,1258,42.128075,-73.36089,South Egremont,MA,Berkshire
10570,98.41544,1,275,Pleasantville,NY,7898,3236,59.79%,151.3233,1259,42.198712,-73.278543,Southfield,MA,Berkshire
75024,98.40967,1,276,Plano,TX,13147,5265,66.65%,139.4608,1260,42.286586,-73.313274,South Lee,MA,Berkshire
95014,98.39587,1,277,Cupertino,CA,37092,14705,65.03%,142.242,1262,42.304604,-73.330001,Stockbridge,MA,Berkshire
60069,98.38433,1,278,Lincolnshire,IL,4974,2088,57.60%,154.9336,1263,42.3929,-73.228483,Stockbridge,MA,Berkshire
8836,98.38225,1,279,Martinsville,NJ,2650,1156,55.62%,157.6939,1264,42.220001,-73.197865,Tyringham,MA,Berkshire
3233,98.38146,1,,Elkins,NH,175,69,72.57%,128.4665,1266,42.360482,-73.265354,West Stockbridge,MA,Berkshire
90254,98.37722,1,280,Hermosa Beach,CA,15300,3666,67.61%,136.8416,1267,42.642075,-73.257699,Williamstown,MA,Berkshire
55439,98.37129,1,281,Minneapolis,MN,6307,2671,66.58%,138.5991,1270,42.443726,-73.116127,Windsor,MA,Berkshire
60192,98.36923,1,282,Hoffman Estates,IL,1177,487,57.26%,154.6302,1301,42.601335,-72.623619,Greenfield,MA,Franklin
95041,98.3689,1,,Mount Hermon,CA,43,19,86.05%,104.9127,1302,42.522178,-72.624164,Greenfield,MA,Franklin
7090,98.36279,1,283,Westfield,NJ,22217,9097,61.93%,146.3662,1330,42.562391,-72.738152,Ashfield,MA,Franklin
11023,98.35509,1,284,Great Neck,NY,5835,2407,62.06%,146.1204,1331,42.547302,-72.183903,Athol,MA,Worcester
94611,98.34581,1,285,Oakland,CA,27962,8935,66.81%,137.906,1337,42.62706,-72.642888,Bernardston,MA,Franklin
48323,98.33481,1,286,West Bloomfield,MI,12129,5236,58.12%,152.8493,1338,42.573832,-72.769487,Buckland,MA,Franklin
45384,98.33145,1,,Wilberforce,OH,123,51,82.11%,111.3461,1339,42.594252,-72.665507,Charlemont,MA,Franklin
66224,98.33035,1,287,Overland Park,KS,3816,1783,66.90%,137.5294,1340,42.681539,-72.822986,Colrain,MA,Franklin
60564,98.3243,1,288,Naperville,IL,18258,8483,62.17%,145.5973,1341,42.590824,-72.70976,Conway,MA,Franklin
91105,98.317,1,289,Pasadena,CA,8304,2702,63.23%,143.7196,1342,42.54723,-72.607679,Deerfield,MA,Franklin
91436,98.31201,1,290,Encino,CA,9912,3942,56.77%,154.6315,1343,42.642666,-72.986231,Drury,MA,Berkshire
7670,98.30677,1,291,Tenafly,NJ,9173,3881,62.15%,145.1815,1344,42.627072,-72.553654,Erving,MA,Franklin
33149,98.30222,1,292,Key Biscayne,FL,7448,2943,64.90%,140.3356,1346,42.618011,-72.788896,Heath,MA,Franklin
44022,98.29675,1,293,Chagrin Falls,OH,12439,5156,63.78%,142.259,1347,42.556558,-72.518104,Lake Pleasant,MA,Franklin
2446,98.28738,1,294,Brookline,MA,21701,5839,78.25%,117.157,1349,42.621412,-72.705633,Turners Falls,MA,Franklin
6896,98.27987,1,295,Redding,CT,5655,2416,63.09%,143.2424,1350,42.721456,-72.976204,Monroe Bridge,MA,Franklin
48070,98.27714,1,296,Huntington Woods,MI,4328,1816,72.37%,127.1066,1351,42.548107,-72.48693,Montague,MA,Franklin
78732,98.27521,1,297,Austin,TX,2710,1082,65.20%,139.4307,1354,42.522178,-72.624164,Northfield,MA,Franklin
7869,98.27005,1,298,Randolph,NJ,16078,6741,59.06%,149.9438,1355,42.518718,-72.534371,New Salem,MA,Franklin
7481,98.26258,1,299,Wyckoff,NJ,11122,4656,56.63%,154.119,1360,42.614152,-72.528209,Northfield,MA,Franklin
11024,98.25826,1,300,Great Neck,NY,4608,1841,52.11%,161.8469,1364,42.578325,-72.556589,Orange,MA,Franklin
20197,98.25678,1,301,Waterford,VA,751,330,53.13%,160.0555,1366,42.459632,-72.182962,Petersham,MA,Worcester
93953,98.25553,1,302,Pebble Beach,CA,3823,1472,60.61%,147.0122,1367,42.683065,-72.715667,Rowe,MA,Franklin
66213,98.24994,1,303,Overland Park,KS,16535,6939,66.86%,136.1643,1368,42.672182,-72.196376,Royalston,MA,Worcester
53122,98.24416,1,304,Elm Grove,WI,4502,1829,64.88%,139.4961,1369,42.522178,-72.624164,Shattuckville,MA,Franklin
48306,98.23888,1,305,Rochester,MI,14786,6649,59.04%,149.3763,1370,42.588812,-72.758781,Shelburne Falls,MA,Franklin
6525,98.23312,1,306,Woodbridge,CT,6139,2633,60.89%,146.0968,1373,42.464522,-72.682346,South Deerfield,MA,Franklin
7452,98.22934,1,307,Glen Rock,NJ,7714,3315,61.08%,145.5097,1375,42.565346,-72.70094,Sunderland,MA,Franklin
46814,98.22585,1,308,Fort Wayne,IN,4967,2284,56.51%,153.2847,1376,42.654878,-72.718123,Turners Falls,MA,Franklin
2116,98.2205,1,309,Boston,MA,14520,3085,69.63%,130.5678,1378,42.667059,-72.339655,Warwick,MA,Franklin
77030,98.21427,1,310,Houston,TX,8193,2515,75.70%,120.0573,1379,42.581007,-72.437179,Wendell,MA,Franklin
18035,98.21201,1,,Cherryville,PA,47,21,74.47%,122.0409,1380,42.553431,-72.392694,Wendell Depot,MA,Franklin
78731,98.20721,1,311,Austin,TX,17444,5967,71.15%,127.6714,1420,42.583689,-71.816767,Fitchburg,MA,Worcester
75022,98.20007,1,312,Flower Mound,TX,8552,3895,58.34%,149.6352,1430,42.654906,-71.920942,Ashburnham,MA,Worcester
2467,98.1961,1,313,Chestnut Hill,MA,5916,2090,73.44%,123.5944,1431,42.446396,-71.459405,Ashby,MA,Middlesex
11577,98.19218,1,314,Roslyn Heights,NY,8349,3396,57.52%,150.9925,1432,42.446396,-71.459405,Ayer,MA,Middlesex
7704,98.18887,1,315,Fair Haven,NJ,3747,1651,61.76%,143.5222,1436,42.601427,-72.083838,Baldwinville,MA,Worcester
40059,98.1858,1,316,Prospect,KY,7391,3248,61.72%,143.4607,1438,42.551681,-72.029434,East Templeton,MA,Worcester
78257,98.18333,1,317,San Antonio,TX,1632,704,44.55%,173.0452,1440,42.582529,-72.025884,Gardner,MA,Worcester
4110,98.18264,1,318,Cumberland Foreside,ME,856,386,62.62%,141.8236,1441,42.364807,-71.896868,Westminster,MA,Worcester
19312,98.18027,1,319,Berwyn,PA,7785,3136,61.36%,143.9445,1450,42.446396,-71.459405,Groton,MA,Middlesex
10010,98.17231,1,320,New York,NY,21221,4819,71.23%,126.9,1451,42.500187,-71.575864,Harvard,MA,Worcester
6001,98.16338,1,321,Avon,CT,11327,4509,62.02%,142.6879,1452,42.483895,-72.011516,Hubbardston,MA,Worcester
7627,98.15937,1,322,Demarest,NJ,3251,1393,58.94%,147.9471,1453,42.471316,-71.837509,Leominster,MA,Worcester
2052,98.15637,1,323,Medfield,MA,7702,3316,62.10%,142.4316,1460,42.446396,-71.459405,Littleton,MA,Middlesex
20148,98.1536,1,324,Ashburn,VA,2347,1067,60.84%,144.5395,1462,42.583322,-71.752266,Lunenburg,MA,Worcester
48331,98.14874,1,325,Farmington,MI,15442,6426,61.85%,142.7703,1463,42.446396,-71.459405,Pepperell,MA,Middlesex
10011,98.13351,1,326,New York,NY,39951,6704,68.57%,130.9993,1464,42.446396,-71.459405,Shirley,MA,Middlesex
92121,98.12177,1,327,San Diego,CA,2880,987,71.63%,125.3374,1467,42.487056,-71.613078,Still River,MA,Worcester
22314,98.11541,1,328,Alexandria,VA,20298,5413,68.05%,131.4478,1468,42.555059,-72.072285,Templeton,MA,Worcester
44236,98.10563,1,329,Hudson,OH,15311,6871,63.99%,138.3807,1469,42.446396,-71.459405,Townsend,MA,Middlesex
77401,98.09846,1,330,Bellaire,TX,10780,4343,65.94%,134.8515,1470,42.446396,-71.459405,Groton,MA,Middlesex
6073,98.09463,1,331,South Glastonbury,CT,3219,1344,60.73%,143.7523,1471,42.446396,-71.459405,Groton,MA,Middlesex
75082,98.09095,1,332,Richardson,TX,10176,4382,63.35%,139.1391,1472,42.446396,-71.459405,West Groton,MA,Middlesex
60521,98.08147,1,333,Hinsdale,IL,24371,10135,57.13%,149.83,1473,42.549489,-71.913219,Westminster,MA,Worcester
19106,98.07278,1,334,Philadelphia,PA,7309,1607,73.84%,121.0027,1474,42.446396,-71.459405,West Townsend,MA,Middlesex
46033,98.06577,1,335,Carmel,IN,18231,8498,64.13%,137.6942,1475,42.661612,-72.047876,Winchendon,MA,Worcester
11598,98.05838,1,336,Woodmere,NY,8721,3646,58.62%,147.0958,1477,42.364807,-71.896868,Winchendon Springs,MA,Worcester
28765,98.05596,1,,Penland,NC,31,18,67.74%,131.2477,1501,42.184835,-71.947184,Auburn,MA,Worcester
30338,98.05009,1,337,Atlanta,GA,21395,8011,66.27%,133.353,1503,42.3129,-71.841656,Berlin,MA,Worcester
21738,98.04374,1,338,Glenwood,MD,1724,778,59.16%,145.5202,1504,42.114078,-71.799785,Blackstone,MA,Worcester
30309,98.03915,1,339,Atlanta,GA,15018,2418,65.79%,134.0774,1505,42.300037,-71.943458,Boylston,MA,Worcester
78739,98.03359,1,340,Austin,TX,5183,2405,64.79%,135.7498,1506,42.19169,-72.105011,Brookfield,MA,Worcester
37027,98.02567,1,341,Brentwood,TN,23732,10265,62.62%,139.4582,1507,42.13277,-71.972627,Charlton,MA,Worcester
75019,98.01315,1,342,Coppell,TX,21851,9844,62.54%,139.5471,1508,42.109748,-72.079455,Charlton City,MA,Worcester
48104,98.00198,1,343,Ann Arbor,MI,18816,5635,75.91%,116.4352,1509,42.364807,-71.896868,Charlton Depot,MA,Worcester
94105,97.99634,1,344,San Francisco,CA,1803,317,67.39%,131.0163,1510,42.413972,-71.687523,Clinton,MA,Worcester
94025,97.98804,1,345,Menlo Park,CA,28450,9416,60.92%,142.0642,1515,42.205311,-72.049907,East Brookfield,MA,Worcester
81430,97.98021,1,,Placerville,CO,67,20,83.58%,103.0101,1516,42.113076,-71.891139,Douglas,MA,Worcester
95033,97.97816,1,346,Los Gatos,CA,7361,2772,55.51%,151.2893,1517,42.364807,-71.896868,East Princeton,MA,Worcester
2138,97.97018,1,347,Cambridge,MA,21761,5631,79.24%,110.334,1518,42.106405,-72.114045,Fiskdale,MA,Worcester
37684,97.96409,1,,Mountain Home,TN,401,7,27.50%,199.1972,1519,42.203944,-71.682862,Grafton,MA,Worcester
75025,97.95724,1,348,Plano,TX,24539,11129,64.56%,135.0424,1520,42.336791,-71.845316,Holden,MA,Worcester
21405,97.95039,1,,Annapolis,MD,416,195,65.38%,133.5975,1521,42.061063,-72.163991,Holland,MA,Hampden
7310,97.94895,1,349,Jersey City,NJ,4839,1434,76.50%,114.415,1522,42.264629,-71.795442,Jefferson,MA,Worcester
21036,97.94725,1,350,Dayton,MD,1344,613,60.94%,141.1149,1523,42.427188,-71.91177,Lancaster,MA,Worcester
77345,97.94303,1,351,Kingwood,TX,14007,6549,61.48%,139.9917,1524,42.238192,-72.012379,Leicester,MA,Worcester
49434,97.93918,1,,Macatawa,MI,48,7,85.42%,98.7068,1525,42.364807,-71.896868,Linwood,MA,Worcester
24327,97.93916,1,,Emory,VA,19,10,100%,73.5525,1526,42.364807,-71.896868,Manchaug,MA,Worcester
98112,97.93479,1,352,Seattle,WA,15890,4429,67.74%,129.0719,1527,42.255642,-71.819961,Millbury,MA,Worcester
92679,97.92512,1,353,Trabuco Canyon,CA,19389,8642,52.46%,155.3481,1529,42.124662,-71.846943,Millville,MA,Worcester
60657,97.90517,1,354,Chicago,IL,53232,9978,72.78%,120.1501,1531,42.320938,-72.128644,New Braintree,MA,Worcester
22205,97.88741,1,355,Arlington,VA,11560,4062,63.72%,135.738,1532,42.322118,-71.64282,Northborough,MA,Worcester
11530,97.8794,1,356,Garden City,NY,17597,7189,57.41%,146.4381,1534,42.207191,-71.856807,Northbridge,MA,Worcester
7641,97.87393,1,357,Haworth,NJ,2259,968,57.02%,147.105,1535,42.275382,-72.089338,North Brookfield,MA,Worcester
63141,97.86952,1,358,Saint Louis,MO,13858,5438,63.72%,135.2908,1536,42.407556,-71.860402,North Grafton,MA,Worcester
48230,97.86234,1,359,Grosse Pointe,MI,12315,4903,62.98%,136.4232,1537,42.166241,-71.891052,North Oxford,MA,Worcester
22646,97.85892,1,,Millwood,VA,60,18,56.67%,147.2985,1538,42.364807,-71.896868,North Uxbridge,MA,Worcester
78248,97.85648,1,360,San Antonio,TX,8859,3775,62.95%,136.4363,1540,42.109223,-71.855444,Oxford,MA,Worcester
99725,97.85403,1,,Ester,AK,118,36,46.61%,164.585,1541,42.451926,-71.880057,Princeton,MA,Worcester
55347,97.8499,1,361,Eden Prairie,MN,14864,6534,61.01%,139.7171,1542,42.220085,-71.914361,Rochdale,MA,Worcester
1810,97.8401,1,362,Andover,MA,20897,8594,62.51%,137.0626,1543,42.383516,-71.95463,Rutland,MA,Worcester
27614,97.83234,1,363,Raleigh,NC,7402,3303,59.52%,142.0812,1545,42.286992,-71.715313,Shrewsbury,MA,Worcester
30097,97.82609,1,364,Duluth,GA,15326,6674,61.63%,138.3519,1546,42.364807,-71.896868,Shrewsbury,MA,Worcester
87122,97.81458,1,365.5,Albuquerque,NM,8724,3790,64.58%,133.2366,1550,42.129251,-72.031155,Southbridge,MA,Worcester
95032,97.81458,1,365.5,Los Gatos,CA,17878,6461,56.76%,146.7088,1560,42.176544,-71.681912,South Grafton,MA,Worcester
